pair_id,source,tier,repair_author,project_slug,project_url,module_path,test_class,test_method,fq_test,before_sha,before_sha_reachable,after_type,after_ref,source_category,idoft_status,flakebench_label,flakebench_category,label_confidence,label_candidates,mapping_note,build_env,java_version,reproflake_zip,reproflake_url,reproflake_fixed_sha,polluter,in_flakebench,flakebench_existing_label,notes
P1962,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,strings,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.strings,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/361,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckc1c,https://zenodo.org/records/18605131/files/quickcheckc1c.zip,73439e95e5efd69a428cdcbe8dca089b3c54dc1c,,,,
P1963,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,wrapperBooleans,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.wrapperBooleans,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/361,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckc1c,https://zenodo.org/records/18605131/files/quickcheckc1c.zip,73439e95e5efd69a428cdcbe8dca089b3c54dc1c,,,,
P1964,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,wrapperBytes,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.wrapperBytes,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/361,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckc1c,https://zenodo.org/records/18605131/files/quickcheckc1c.zip,73439e95e5efd69a428cdcbe8dca089b3c54dc1c,,,,
P1965,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,wrapperChars,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.wrapperChars,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/361,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckc1c,https://zenodo.org/records/18605131/files/quickcheckc1c.zip,73439e95e5efd69a428cdcbe8dca089b3c54dc1c,,,,
P1966,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,wrapperDoubles,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.wrapperDoubles,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/361,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckc1c,https://zenodo.org/records/18605131/files/quickcheckc1c.zip,73439e95e5efd69a428cdcbe8dca089b3c54dc1c,,,,
P1967,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,wrapperFloats,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.wrapperFloats,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/361,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckc1c,https://zenodo.org/records/18605131/files/quickcheckc1c.zip,73439e95e5efd69a428cdcbe8dca089b3c54dc1c,,,,
P1968,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,wrapperIntegers,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.wrapperIntegers,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/361,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckc1c,https://zenodo.org/records/18605131/files/quickcheckc1c.zip,73439e95e5efd69a428cdcbe8dca089b3c54dc1c,,,,
P1969,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,wrapperLongs,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.wrapperLongs,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/361,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckc1c,https://zenodo.org/records/18605131/files/quickcheckc1c.zip,73439e95e5efd69a428cdcbe8dca089b3c54dc1c,,,,
P1970,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,wrapperShorts,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.wrapperShorts,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/361,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckc1c,https://zenodo.org/records/18605131/files/quickcheckc1c.zip,73439e95e5efd69a428cdcbe8dca089b3c54dc1c,,,,
P1971,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest,booleansUnmarked,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.booleansUnmarked,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/361,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckc1c,https://zenodo.org/records/18605131/files/quickcheckc1c.zip,73439e95e5efd69a428cdcbe8dca089b3c54dc1c,,,,
P1972,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest,ctorOnly,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.ctorOnly,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/293,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckd20,https://zenodo.org/records/18605131/files/quickcheckd20.zip,f5564b549d12539bcfa2d61e86f30ec000483d20,,,,
P1973,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest,enums,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.enums,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/293,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckd20,https://zenodo.org/records/18605131/files/quickcheckd20.zip,f5564b549d12539bcfa2d61e86f30ec000483d20,,,,
P1974,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest,enumsUnmarked,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.enumsUnmarked,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/361,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckc1c,https://zenodo.org/records/18605131/files/quickcheckc1c.zip,73439e95e5efd69a428cdcbe8dca089b3c54dc1c,,,,
P1975,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest,explicitConversion,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.explicitConversion,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/293,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckd20,https://zenodo.org/records/18605131/files/quickcheckd20.zip,f5564b549d12539bcfa2d61e86f30ec000483d20,,,,
P1976,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest,favorValueOf,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.favorValueOf,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/293,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckd20,https://zenodo.org/records/18605131/files/quickcheckd20.zip,f5564b549d12539bcfa2d61e86f30ec000483d20,,,,
P1977,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest,manyParameters,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.manyParameters,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/284,ID;NIO,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,quickcheckc1c,https://zenodo.org/records/18605131/files/quickcheckc1c.zip,73439e95e5efd69a428cdcbe8dca089b3c54dc1c,,yes,unordered collections,
P1978,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest,manyParameters,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.manyParameters,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/361,ID;NIO,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,quickcheckc1c,https://zenodo.org/records/18605131/files/quickcheckc1c.zip,73439e95e5efd69a428cdcbe8dca089b3c54dc1c,,yes,unordered collections,
P1979,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest,manyParametersWithBooleanAndEnum,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.manyParametersWithBooleanAndEnum,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/293,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckd20,https://zenodo.org/records/18605131/files/quickcheckd20.zip,f5564b549d12539bcfa2d61e86f30ec000483d20,,,,
P1980,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest,primitiveBooleans,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveBooleans,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/361,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckc1c,https://zenodo.org/records/18605131/files/quickcheckc1c.zip,73439e95e5efd69a428cdcbe8dca089b3c54dc1c,,,,
P1981,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest,primitiveBytes,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveBytes,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/361,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckc1c,https://zenodo.org/records/18605131/files/quickcheckc1c.zip,73439e95e5efd69a428cdcbe8dca089b3c54dc1c,,,,
P1982,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest,primitiveChars,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveChars,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/361,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckc1c,https://zenodo.org/records/18605131/files/quickcheckc1c.zip,73439e95e5efd69a428cdcbe8dca089b3c54dc1c,,,,
P1983,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest,primitiveDoubles,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveDoubles,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/293,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckd20,https://zenodo.org/records/18605131/files/quickcheckd20.zip,f5564b549d12539bcfa2d61e86f30ec000483d20,,,,
P1984,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest,primitiveFloats,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveFloats,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/293,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckd20,https://zenodo.org/records/18605131/files/quickcheckd20.zip,f5564b549d12539bcfa2d61e86f30ec000483d20,,,,
P1985,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest,primitiveIntegers,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveIntegers,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/293,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckd20,https://zenodo.org/records/18605131/files/quickcheckd20.zip,f5564b549d12539bcfa2d61e86f30ec000483d20,,,,
P1986,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest,primitiveLongs,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/361,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckc1c,https://zenodo.org/records/18605131/files/quickcheckc1c.zip,73439e95e5efd69a428cdcbe8dca089b3c54dc1c,,,,
P1987,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest,primitiveShorts,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveShorts,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/293,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckd20,https://zenodo.org/records/18605131/files/quickcheckd20.zip,f5564b549d12539bcfa2d61e86f30ec000483d20,,,,
P1988,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest,strings,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.strings,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/293,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckd20,https://zenodo.org/records/18605131/files/quickcheckd20.zip,f5564b549d12539bcfa2d61e86f30ec000483d20,,,,
P1989,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest,wrapperBooleans,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.wrapperBooleans,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/361,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckc1c,https://zenodo.org/records/18605131/files/quickcheckc1c.zip,73439e95e5efd69a428cdcbe8dca089b3c54dc1c,,,,
P1990,idoft,A,developer,pholser/junit-quickcheck,https://github.com/pholser/junit-quickcheck,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest,wrapperBytes,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.wrapperBytes,9361b6dae25b193782604d071754eb7fc566390a,yes,pr,https://github.com/pholser/junit-quickcheck/pull/361,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,quickcheckc1c,https://zenodo.org/records/18605131/files/quickcheckc1c.zip,73439e95e5efd69a428cdcbe8dca089b3c54dc1c,,,,
