pair_id,source,tier,repair_author,project_slug,project_url,module_path,test_class,test_method,fq_test,before_sha,before_sha_reachable,after_type,after_ref,source_category,idoft_status,flakebench_label,flakebench_category,label_confidence,label_candidates,mapping_note,build_env,java_version,reproflake_zip,reproflake_url,reproflake_fixed_sha,polluter,in_flakebench,flakebench_existing_label,notes,merge_commit_sha,merge_parent_sha,merge_kind,minimal_pair,pr_merged,pr_merged_at,pr_commits,pr_changed_files,pr_touch,pr_files_java_main,pr_files_java_test
P2444,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandaloneGossipHA,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneGossipHA,b19048b72669fc0e96665b1b125dc1fda21f5993,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2445,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,ee-dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandaloneHA,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneHA,914e190167a79c538e0f87ea4385a6626bdecc9a,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,Detected by Nondex 1.1.3,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2446,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandaloneHA,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneHA,b19048b72669fc0e96665b1b125dc1fda21f5993,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2447,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,preview/dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandaloneHA,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneHA,ba0b37ab55e0cd6022738dd580f780e6bb76f054,no,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,Detected by Nondex 2.1.7-SNAPSHOT,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2448,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,ee-dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandaloneJTS,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneJTS,914e190167a79c538e0f87ea4385a6626bdecc9a,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,Detected by Nondex 1.1.3,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2449,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandaloneJTS,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneJTS,b19048b72669fc0e96665b1b125dc1fda21f5993,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2450,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,preview/dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandaloneJTS,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneJTS,ba0b37ab55e0cd6022738dd580f780e6bb76f055,no,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,Detected by Nondex 2.1.7-SNAPSHOT,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2451,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandaloneMicroProfile,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneMicroProfile,914e190167a79c538e0f87ea4385a6626bdecc9a,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,Detected by Nondex 1.1.3,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2452,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandaloneMicroProfileHA,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneMicroProfileHA,914e190167a79c538e0f87ea4385a6626bdecc9a,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,Detected by Nondex 1.1.3,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2453,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,ee-dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandaloneMinimalistic,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneMinimalistic,914e190167a79c538e0f87ea4385a6626bdecc9a,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,Detected by Nondex 1.1.3,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2454,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandaloneMinimalistic,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneMinimalistic,b19048b72669fc0e96665b1b125dc1fda21f5993,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2455,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,ee-dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandaloneRTS,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneRTS,914e190167a79c538e0f87ea4385a6626bdecc9a,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,Detected by Nondex 1.1.3,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2456,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandaloneRTS,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneRTS,b19048b72669fc0e96665b1b125dc1fda21f5993,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2457,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,preview/dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandaloneRTS,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneRTS,ba0b37ab55e0cd6022738dd580f780e6bb76f056,no,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,Detected by Nondex 2.1.7-SNAPSHOT,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2458,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,ee-dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandaloneXTS,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneXTS,914e190167a79c538e0f87ea4385a6626bdecc9a,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,Detected by Nondex 1.1.3,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2459,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandaloneXTS,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneXTS,b19048b72669fc0e96665b1b125dc1fda21f5993,yes,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2460,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,preview/dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase,testStandaloneXTS,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneXTS,ba0b37ab55e0cd6022738dd580f780e6bb76f063,no,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,Detected by Nondex 2.1.7-SNAPSHOT,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2461,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,preview/dist,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneXTS,testStandaloneMinimalistic,org.wildfly.dist.subsystem.xml.StandardConfigsXMLValidationUnitTestCase.testStandaloneXTS.testStandaloneMinimalistic,ba0b37ab55e0cd6022738dd580f780e6bb76f057,no,pr,https://github.com/wildfly/wildfly/pull/17472,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,Detected by Nondex 2.1.7-SNAPSHOT,461d26f5833aae970f9e293a371f30fe2b626c66,88a05a5cf7651b06058667f2a9accbfecb8b03d9,merge,yes,true,2023-12-07T22:47:18Z,1,1,prod_only,1,0
P2462,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,undertow,org.wildfly.extension.undertow.UndertowSubsystem100TestCase,testRuntime,org.wildfly.extension.undertow.UndertowSubsystem100TestCase.testRuntime,cb7af61bfbb5615b522cabf8ded9a135178089b7,yes,pr,https://github.com/wildfly/wildfly/pull/13728,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,wildfly=undertow=d2ec064,https://zenodo.org/records/18605131/files/wildfly=undertow=d2ec064.zip,5e7263b130887acd5cc774ccaa8f2bd5711968a2,,,,,5e7263b130887acd5cc774ccaa8f2bd5711968a2,d2ec064d715d7aaab7035a4493912cb324170214,merge,yes,true,2020-11-23T22:35:32Z,3,1,test_only,0,1
P2463,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,undertow,org.wildfly.extension.undertow.UndertowSubsystem110TestCase,testRuntime,org.wildfly.extension.undertow.UndertowSubsystem110TestCase.testRuntime,cb7af61bfbb5615b522cabf8ded9a135178089b7,yes,pr,https://github.com/wildfly/wildfly/pull/13728,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,wildfly=undertow=d2ec064,https://zenodo.org/records/18605131/files/wildfly=undertow=d2ec064.zip,5e7263b130887acd5cc774ccaa8f2bd5711968a2,,,,,5e7263b130887acd5cc774ccaa8f2bd5711968a2,d2ec064d715d7aaab7035a4493912cb324170214,merge,yes,true,2020-11-23T22:35:32Z,3,1,test_only,0,1
P2464,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,undertow,org.wildfly.extension.undertow.UndertowSubsystem30TestCase,testRuntime,org.wildfly.extension.undertow.UndertowSubsystem30TestCase.testRuntime,b19048b72669fc0e96665b1b125dc1fda21f5993,yes,pr,https://github.com/wildfly/wildfly/pull/13728,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,wildfly=undertow=d2ec064,https://zenodo.org/records/18605131/files/wildfly=undertow=d2ec064.zip,5e7263b130887acd5cc774ccaa8f2bd5711968a2,,,,,5e7263b130887acd5cc774ccaa8f2bd5711968a2,d2ec064d715d7aaab7035a4493912cb324170214,merge,yes,true,2020-11-23T22:35:32Z,3,1,test_only,0,1
P2465,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,undertow,org.wildfly.extension.undertow.UndertowSubsystem31TestCase,testRuntime,org.wildfly.extension.undertow.UndertowSubsystem31TestCase.testRuntime,b19048b72669fc0e96665b1b125dc1fda21f5993,yes,pr,https://github.com/wildfly/wildfly/pull/13728,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,wildfly=undertow=d2ec064,https://zenodo.org/records/18605131/files/wildfly=undertow=d2ec064.zip,5e7263b130887acd5cc774ccaa8f2bd5711968a2,,,,,5e7263b130887acd5cc774ccaa8f2bd5711968a2,d2ec064d715d7aaab7035a4493912cb324170214,merge,yes,true,2020-11-23T22:35:32Z,3,1,test_only,0,1
P2466,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,undertow,org.wildfly.extension.undertow.UndertowSubsystem40TestCase,testRuntime,org.wildfly.extension.undertow.UndertowSubsystem40TestCase.testRuntime,b19048b72669fc0e96665b1b125dc1fda21f5993,yes,pr,https://github.com/wildfly/wildfly/pull/13728,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,wildfly=undertow=d2ec064,https://zenodo.org/records/18605131/files/wildfly=undertow=d2ec064.zip,5e7263b130887acd5cc774ccaa8f2bd5711968a2,,,,,5e7263b130887acd5cc774ccaa8f2bd5711968a2,d2ec064d715d7aaab7035a4493912cb324170214,merge,yes,true,2020-11-23T22:35:32Z,3,1,test_only,0,1
P2467,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,undertow,org.wildfly.extension.undertow.UndertowSubsystem50TestCase,testRuntime,org.wildfly.extension.undertow.UndertowSubsystem50TestCase.testRuntime,b19048b72669fc0e96665b1b125dc1fda21f5993,yes,pr,https://github.com/wildfly/wildfly/pull/13728,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,wildfly=undertow=d2ec064,https://zenodo.org/records/18605131/files/wildfly=undertow=d2ec064.zip,5e7263b130887acd5cc774ccaa8f2bd5711968a2,,,,,5e7263b130887acd5cc774ccaa8f2bd5711968a2,d2ec064d715d7aaab7035a4493912cb324170214,merge,yes,true,2020-11-23T22:35:32Z,3,1,test_only,0,1
P2468,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,undertow,org.wildfly.extension.undertow.UndertowSubsystem60TestCase,testRuntime,org.wildfly.extension.undertow.UndertowSubsystem60TestCase.testRuntime,b19048b72669fc0e96665b1b125dc1fda21f5993,yes,pr,https://github.com/wildfly/wildfly/pull/13728,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,wildfly=undertow=d2ec064,https://zenodo.org/records/18605131/files/wildfly=undertow=d2ec064.zip,5e7263b130887acd5cc774ccaa8f2bd5711968a2,,,,,5e7263b130887acd5cc774ccaa8f2bd5711968a2,d2ec064d715d7aaab7035a4493912cb324170214,merge,yes,true,2020-11-23T22:35:32Z,3,1,test_only,0,1
P2469,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,undertow,org.wildfly.extension.undertow.UndertowSubsystem70TestCase,testRuntime,org.wildfly.extension.undertow.UndertowSubsystem70TestCase.testRuntime,cb7af61bfbb5615b522cabf8ded9a135178089b7,yes,pr,https://github.com/wildfly/wildfly/pull/13728,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,wildfly=undertow=d2ec064,https://zenodo.org/records/18605131/files/wildfly=undertow=d2ec064.zip,5e7263b130887acd5cc774ccaa8f2bd5711968a2,,,,,5e7263b130887acd5cc774ccaa8f2bd5711968a2,d2ec064d715d7aaab7035a4493912cb324170214,merge,yes,true,2020-11-23T22:35:32Z,3,1,test_only,0,1
P2470,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,undertow,org.wildfly.extension.undertow.UndertowSubsystem80TestCase,testRuntime,org.wildfly.extension.undertow.UndertowSubsystem80TestCase.testRuntime,cb7af61bfbb5615b522cabf8ded9a135178089b7,yes,pr,https://github.com/wildfly/wildfly/pull/13728,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,wildfly=undertow=d2ec064,https://zenodo.org/records/18605131/files/wildfly=undertow=d2ec064.zip,5e7263b130887acd5cc774ccaa8f2bd5711968a2,,,,,5e7263b130887acd5cc774ccaa8f2bd5711968a2,d2ec064d715d7aaab7035a4493912cb324170214,merge,yes,true,2020-11-23T22:35:32Z,3,1,test_only,0,1
P2471,idoft,A,developer,wildfly/wildfly,https://github.com/wildfly/wildfly,undertow,org.wildfly.extension.undertow.UndertowSubsystem90TestCase,testRuntime,org.wildfly.extension.undertow.UndertowSubsystem90TestCase.testRuntime,cb7af61bfbb5615b522cabf8ded9a135178089b7,yes,pr,https://github.com/wildfly/wildfly/pull/13728,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,wildfly=undertow=d2ec064,https://zenodo.org/records/18605131/files/wildfly=undertow=d2ec064.zip,5e7263b130887acd5cc774ccaa8f2bd5711968a2,,,,,5e7263b130887acd5cc774ccaa8f2bd5711968a2,d2ec064d715d7aaab7035a4493912cb324170214,merge,yes,true,2020-11-23T22:35:32Z,3,1,test_only,0,1
P2472,idoft,A,developer,wildfly/wildfly-core,https://github.com/wildfly/wildfly-core,cli,org.jboss.as.cli.impl.aesh.HelpSupportTestCase,testStandalone,org.jboss.as.cli.impl.aesh.HelpSupportTestCase.testStandalone,624b3aa22e4064b42bd171e8d7753238a1d6616c,yes,pr,https://github.com/wildfly/wildfly-core/pull/5366,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,wildfly-core=cli=ff32351,https://zenodo.org/records/18605131/files/wildfly-core=cli=ff32351.zip,,,,,,052dff95317359b346f1528c11b07790a52941a6,ff32351070a4e979da5da1d3b596fbeb8a918bd0,merge,yes,true,2023-02-15T10:02:14Z,1,2,both,1,1
P2473,idoft,A,developer,wildfly/wildfly-core,https://github.com/wildfly/wildfly-core,cli,org.jboss.as.cli.impl.BootScriptInvoker,test,org.jboss.as.cli.impl.BootScriptInvoker.test,db72abab9b89203891f5c84e0526028dc5f4e9ef,yes,pr,https://github.com/wildfly/wildfly-core/pull/5366,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,,052dff95317359b346f1528c11b07790a52941a6,ff32351070a4e979da5da1d3b596fbeb8a918bd0,merge,yes,true,2023-02-15T10:02:14Z,1,2,both,1,1
P2474,idoft,A,developer,yahoo/elide,https://github.com/yahoo/elide,elide-core,com.yahoo.elide.core.dictionary.EntityDictionaryTest,testGetIdAnnotations,com.yahoo.elide.core.dictionary.EntityDictionaryTest.testGetIdAnnotations,43a292e0ed6a0517851802997c7c6b9e0efb8248,yes,pr,https://github.com/yahoo/elide/pull/3111,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,17,elide=elide-core=5c39308,https://zenodo.org/records/18634501/files/elide=elide-core=5c39308.zip,,,,,,c7649bfbff7afb7f37b5faa6039cfadc29078493,5c393085d08fb300140d837561b6d39613431b53,squash_or_rebase,yes,true,2023-11-22T03:26:15Z,1,1,test_only,0,1
